Date,Power Station Name,Actual Day Peak (MW),Actual Eve Peak (MW),IMERG_PRECTOT,T2M,RH2M,ALLSKY_SFC_SW_DWN,PS,WSC,Derived_LHF_FAO
2022-09-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",158,158,0.54,26.67,86.6,4.7484,97.61,1.15,46.202262
2022-09-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",157,157,0.0,26.25,90.59,5.5034,97.51,0.98,27.610069199999987
2022-09-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",156,157,0.18,27.88,84.69,5.6808,97.46,1.08,49.774708440000005
2022-09-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",156,151,39.52,27.06,89.41,3.9535,97.43,0.89,28.29509271
2022-10-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",114,150,54.05,27.0,90.11,4.3843,97.36,1.05,31.169076749999995
2022-10-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",152,152,5.86,25.81,92.74,3.1438,97.41,1.43,31.037429279999994
2022-10-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",153,150,1.16,26.38,88.7,5.5812,97.75,1.25,42.3086125
2022-10-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",152,150,31.89,26.73,86.95,4.9946,97.98,1.22,47.74389479999998
2022-10-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",151,150,2.06,26.99,86.06,5.5627,98.03,1.25,52.29939499999998
2022-10-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",100,147,15.74,26.95,82.36,5.9081,98.08,0.7,37.05634799999999
2022-10-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",148,146,2.01,27.08,81.04,6.1956,98.0,0.8,45.5388864
2022-10-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",153,152,0.65,26.94,82.79,5.8265,98.07,0.8,41.31639119999998
2022-10-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",151,150,38.52,26.88,86.79,4.89,98.22,1.22,48.35343485999995
2022-10-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",153,152,2.62,26.15,88.75,5.2822,98.2,0.95,31.987687500000007
2022-10-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",152,155,4.59,26.13,88.22,5.5603,98.12,1.22,43.01132448
2022-10-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",156,154,4.64,25.44,88.47,5.3767,98.12,0.87,29.951861489999988
2022-10-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",156,155,0.0,26.5,79.37,5.478,98.06,0.82,50.69059189999997
2022-10-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",156,155,0.0,25.62,86.38,5.6263,97.94,1.29,52.49329146000004
2022-10-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",154,154,0.0,26.29,87.74,5.7895,97.88,1.25,45.88918000000002
2022-10-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",154,156,0.61,27.24,83.2,5.405,98.08,0.54,27.25138079999999
2022-10-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",155,155,1.68,26.28,84.56,5.3167,98.14,0.53,24.502955759999992
2022-10-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",156,156,5.71,26.26,79.18,5.2613,98.03,0.78,48.62298635999999
2022-10-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",156,156,2.86,26.0,81.83,5.2061,98.04,0.79,42.94088844999999
2022-10-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",154,156,0.0,26.39,78.11,5.5382,98.13,0.71,46.554207259999984
2022-10-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",154,156,0.0,26.5,78.07,5.7857,98.2,1.05,68.99890725000002
2022-10-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",155,155,0.58,26.99,75.42,5.7379,98.17,0.54,39.83818248
2022-10-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",156,155,39.44,24.5,91.06,2.1629,98.01,1.23,32.73018929999997
2022-10-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",121,156,12.33,24.57,92.11,2.3556,97.33,3.19,74.93344451999995
2022-10-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",156,152,0.0,22.99,92.17,3.0749,98.04,1.48,34.31788776000001
2022-10-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",70,70,0.0,21.71,88.45,5.4979,98.25,1.58,53.80900139999997
2022-10-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",154,151,0.0,22.61,86.14,5.5594,98.17,1.35,55.339653599999984
2022-10-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",153,152,0.0,23.5,78.62,5.4384,98.1,0.9,57.081393
2022-10-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",154,153,0.0,25.33,79.66,5.2418,98.11,0.61,37.03360752
2022-10-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",154,152,0.0,25.49,86.23,5.1372,98.12,0.86,35.36554607999998
2022-10-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",153,151,0.0,25.96,83.69,5.3753,98.16,0.92,44.88205372
2022-11-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",152,153,0.0,25.93,73.98,5.334,98.15,0.9,70.0385544
2022-11-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",152,152,0.0,24.8,75.67,5.4547,98.04,1.06,76.84070909999998
2022-11-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",31,150,0.13,24.09,83.01,5.154,98.12,1.04,52.52111903999997
2022-11-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",152,154,0.01,24.58,82.74,4.2149,98.28,0.69,35.45785662000001
2022-11-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",152,154,0.0,25.09,78.8,5.0388,98.45,0.65,41.09747200000001
2022-11-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",118,154,0.0,24.74,78.91,5.0794,98.39,0.65,40.83625065000002
2022-11-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",153,152,0.0,23.46,81.25,5.0662,98.38,0.99,55.058231249999984
2022-11-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",47,154,0.0,23.56,78.43,5.1497,98.36,0.72,46.08024983999997
2022-11-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",154,152,0.0,23.41,73.04,5.3369,98.4,0.65,51.96917439999999
2022-11-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",105,150,0.0,23.04,75.92,5.3218,98.35,0.75,53.491914
2022-11-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",107,151,0.0,23.21,71.38,5.2476,98.32,0.69,58.52458007999999
2022-11-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",118,152,0.0,20.43,82.61,5.2433,98.27,1.35,68.92230870000002
2022-11-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",152,150,0.0,20.62,84.29,5.3498,98.23,1.14,52.61244437999996
2022-11-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",151,151,0.0,22.24,73.34,5.2471,98.24,0.96,75.60093503999998
2022-11-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",150,148,0.0,21.79,71.46,5.2502,98.2,0.77,64.81542452000002
2022-11-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",153,154,0.0,20.92,65.88,5.2046,98.1,0.84,84.28281456
2022-11-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",152,81,0.0,21.31,61.63,5.2906,98.12,1.31,148.00943561999998
2022-11-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,80,0.3,20.98,66.82,5.2714,98.21,1.18,115.15895412000005
2022-11-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,74,0.0,23.32,69.96,4.6476,98.12,1.01,89.95018388000003
2022-11-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,23.92,75.44,4.7851,98.04,0.91,66.39395672000002
2022-11-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,23.22,84.84,4.9066,98.03,1.03,46.27758275999999
2022-11-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,21.4,85.23,5.0796,98.06,1.01,43.940085349999976
2022-11-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,46,0.0,20.62,80.0,4.8468,98.08,1.14,66.97955999999998
2022-11-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,21.45,75.42,4.7851,98.13,0.93,67.3437924
2022-11-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,23.6,74.28,4.663,98.16,0.81,61.822521
2022-11-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,22.83,81.9,4.7755,98.02,0.6,32.143427999999986
2022-11-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,22.62,84.67,3.8616,97.92,0.88,39.90055608
2022-11-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,46,0.0,24.21,87.25,3.4622,98.04,0.9,34.12205999999998
2022-11-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,24.73,86.45,3.3048,98.17,0.86,34.711956399999984
2022-11-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,24.36,88.13,4.2101,98.21,0.88,31.076704560000007
2022-12-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,23.6,86.77,3.6274,98.15,0.97,38.08222425000002
2022-12-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,22.24,87.8,4.1417,98.14,0.84,30.2715672
2022-12-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,21.38,83.18,4.1189,98.17,0.76,37.65035895999997
2022-12-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",35,35,0.0,21.17,81.09,4.428,98.24,0.79,43.96817047999999
2022-12-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",66,46,0.0,21.19,81.47,4.4993,98.26,0.81,44.17837362
2022-12-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.61,64.17,4.4717,98.16,0.84,88.41353471999999
2022-12-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,19.8,62.14,4.4918,98.19,1.03,114.23819610000002
2022-12-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.75,52.15,4.6675,98.18,1.14,160.319511
2022-12-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,21.22,63.1,4.5389,98.19,0.95,103.1914035
2022-12-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.98,70.83,4.2235,98.19,0.93,79.79188053000003
2022-12-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.2,65.37,4.6512,98.21,1.17,118.85691284999996
2022-12-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,19.49,62.98,4.5761,98.19,1.36,147.33604608000005
2022-12-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,19.9,62.84,4.309,98.22,1.23,133.94377739999996
2022-12-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,19.37,67.49,4.2449,98.24,1.43,135.99050036
2022-12-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,18.47,65.52,4.2888,98.11,1.42,142.78181792
2022-12-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,17.97,70.46,4.3279,98.1,1.25,107.49606000000004
2022-12-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,19.79,64.09,4.4285,98.25,0.82,86.25969827999998
2022-12-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.91,79.13,3.6938,98.24,0.8,49.0962576
2022-12-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.66,80.84,3.3919,98.12,0.95,53.47929619999999
2022-12-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,18.92,66.79,4.3003,98.15,0.93,90.20669571
2022-12-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,18.51,64.58,4.4582,98.15,1.02,105.37209144000002
2022-12-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,18.8,61.65,4.3747,98.13,1.13,126.51799225
2022-12-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,18.23,72.12,4.4645,98.17,1.27,103.17066488
2022-12-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,17.61,68.56,4.5914,98.26,1.11,101.47058784000002
2022-12-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,19.25,64.66,4.2742,98.43,1.13,116.7676008
2022-12-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.12,65.72,4.1285,98.53,1.16,116.61822895999998
2022-12-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,19.31,81.59,2.5706,98.5,1.33,71.60970837999997
2022-12-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,19.8,80.71,1.9454,98.56,0.84,47.46844620000001
2022-12-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,18.09,73.79,3.529,98.66,1.15,87.78410459999994
2022-12-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",31,46,0.0,16.57,65.39,3.8671,98.71,1.2,120.32651039999998
2022-12-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,30,0.0,17.13,62.05,4.1669,98.68,1.32,145.4128632
2023-01-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",23,46,0.0,17.19,61.73,4.4844,98.72,1.38,153.33610284
2023-01-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",3,23,0.0,16.96,62.97,4.5019,98.75,1.37,147.17599420999997
2023-01-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",0,46,0.0,17.28,64.4,4.6296,98.67,1.09,112.69845719999998
2023-01-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",18,30,0.0,17.9,65.99,4.6778,98.65,0.93,92.05707765
2023-01-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,17.96,68.79,4.3548,98.69,0.92,83.58699651999997
2023-01-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,18.62,73.78,3.4682,98.68,0.92,70.38192647999999
2023-01-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,19.09,77.98,3.8609,98.49,0.81,52.12451087999998
2023-01-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,19.7,73.94,3.9053,98.52,1.06,80.89571260000002
2023-01-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.38,70.73,4.4818,98.54,1.15,98.80366564999996
2023-01-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,19.6,69.58,4.7933,98.41,1.27,113.0992785
2023-01-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,18.16,66.44,4.879,98.27,1.23,120.24927228
2023-01-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,17.03,63.01,4.686,98.22,1.22,130.95185003999998
2023-01-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,16.89,59.44,4.7986,98.29,1.36,159.99070464000002
2023-01-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,17.67,63.41,4.1935,98.25,1.44,153.23189472
2023-01-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,17.3,73.51,3.383,98.25,1.55,119.25731774999996
2023-01-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,16.3,66.89,4.4398,98.37,1.68,161.00598359999995
2023-01-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,16.01,61.9,4.4498,98.45,1.68,185.0855328
2023-01-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,15.95,61.23,4.3752,98.6,1.48,165.8844236
2023-01-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,16.44,54.85,4.799,98.54,1.28,167.35985279999997
2023-01-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,17.2,48.39,5.1302,98.48,1.18,176.82256929999997
2023-01-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,18.75,46.81,5.2934,98.32,1.27,197.1822447
2023-01-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,18.41,54.57,5.1422,98.33,1.52,201.33267616
2023-01-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,18.6,52.87,4.7482,98.31,1.66,228.2529465
2023-01-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.35,51.05,5.0767,98.33,1.35,193.9521375
2023-01-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.23,53.34,5.0664,98.28,1.45,198.4921066
2023-01-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.81,60.71,4.5526,98.23,1.4,161.6956376
2023-01-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.89,65.9,4.7407,98.22,1.6,160.42822399999997
2023-01-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.91,64.53,5.0959,98.18,1.51,157.49765382
2023-01-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,21.53,55.25,5.1542,98.29,1.1,145.05623
2023-01-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,21.76,61.22,5.0966,98.34,1.14,130.37735171999998
2023-01-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,21.56,54.8,5.4326,98.14,1.18,157.1865256
2023-02-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.04,21.36,61.09,4.9222,98.11,1.68,192.51765288
2023-02-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.46,51.24,4.3037,98.2,1.61,230.49441996
2023-02-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.39,47.89,5.5565,98.15,1.19,182.02679586
2023-02-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,19.32,54.56,5.5567,98.07,1.4,186.0577152
2023-02-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,19.24,55.05,5.3208,98.13,1.52,199.7725436
2023-02-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,18.73,52.45,5.2685,98.13,1.74,241.49275559999995
2023-02-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,19.44,59.35,5.227,98.2,1.38,164.13421229999997
2023-02-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.47,59.98,5.3206,98.2,1.42,166.85954808
2023-02-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.83,62.89,5.3666,98.2,1.51,164.73492677999997
2023-02-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,20.54,60.79,5.317,98.26,1.62,186.55247538
2023-02-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,21.13,49.03,5.6126,98.24,1.63,244.49106108
2023-02-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,21.76,57.54,5.2944,98.26,1.2,150.26254319999998
2023-02-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,19.21,48.15,5.6184,98.34,1.65,250.121289
2023-02-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,60,0.0,19.54,41.9,6.0811,98.16,1.44,244.8761616
2023-02-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,0,0.0,19.65,43.62,5.8831,98.17,1.43,236.0653152
2023-02-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,60,0.0,20.7,45.05,5.6662,98.35,1.41,227.67351075
2023-02-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,60,0.0,21.33,46.84,5.5493,98.43,1.31,205.07469408
2023-02-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,21.86,54.49,5.0849,98.4,1.37,183.93489987
2023-02-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,22.8,58.85,4.8098,98.29,1.11,135.17960175000002
2023-02-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,0.0,22.76,58.98,4.585,98.24,1.25,151.72785249999998
2023-02-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,60,0.0,22.33,67.74,4.3747,98.32,1.43,136.31024263999996
2023-02-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,60,0.0,22.81,71.05,5.2759,98.25,1.37,117.3821754
2023-02-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,22.42,68.34,5.5075,98.31,1.32,123.52224984
2023-02-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,0.0,24.2,58.24,5.8435,98.33,1.37,170.11750319999996
2023-02-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,23.69,48.61,5.305,98.56,1.76,268.48109376
2023-02-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,24.07,41.87,5.7262,98.65,1.64,283.34933704
2023-02-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,23.79,43.36,5.9765,98.6,1.51,253.96209216
2023-02-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,23.35,45.89,5.9486,98.66,1.51,242.2585865
2023-03-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,23.6,42.83,6.2834,98.58,1.95,330.82135125
2023-03-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,24.08,43.53,6.3576,98.58,1.8,302.1224057999999
2023-03-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,24.17,42.86,6.2695,98.61,2.02,343.17506896
2023-03-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,25.09,41.56,6.3434,98.51,1.7,296.29547519999994
2023-03-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,25.58,44.59,6.2047,98.42,1.31,216.83944383
2023-03-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,25.45,47.82,6.0384,98.38,1.31,204.1104188
2023-03-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,25.2,43.03,6.228,98.43,1.79,304.24629105
2023-03-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.04,25.29,39.24,4.909,98.39,1.97,357.22432368
2023-03-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,25.85,41.77,5.0945,98.29,1.79,311.65278300000006
2023-03-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.01,25.18,43.12,4.3879,98.33,1.84,312.22979136
2023-03-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,25.03,41.44,5.2428,98.31,2.05,357.95912639999995
2023-03-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,27.3,37.11,5.9038,98.18,1.64,309.8829282
2023-03-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,26.73,37.96,6.0821,98.08,1.25,232.55694000000005
2023-03-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,23.95,59.1,5.459,98.08,1.33,161.613487
2023-03-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,24.87,53.45,4.5091,98.12,1.32,183.12136920000003
2023-03-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.05,24.56,52.37,4.8523,98.29,1.31,185.75704763
2023-03-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,25.52,47.44,3.3559,98.18,1.14,178.95828527999998
2023-03-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.85,24.75,56.89,3.0074,98.12,1.5,192.637035
2023-03-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,6.93,23.09,68.05,2.4948,98.09,1.25,118.31085
2023-03-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",0,0,7.27,21.09,83.4,3.4058,98.06,1.58,77.17326719999996
2023-03-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",0,0,3.76,21.51,81.48,4.0834,98.03,1.23,67.12236935999996
2023-03-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",0,0,2.52,21.96,79.9,4.4995,97.91,1.18,69.99418979999997
2023-03-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,22.99,71.14,5.8966,97.94,1.15,98.28590459999998
2023-03-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,24.2,62.63,6.738,98.03,1.29,143.34440654999997
2023-03-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,25.27,59.7,6.2405,98.06,1.41,169.57119659999998
2023-03-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,25.81,61.91,6.1704,97.91,1.41,160.56214824
2023-03-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.9,25.83,63.31,3.3739,97.93,1.24,136.02274487999998
2023-03-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.13,25.94,70.0,5.3597,98.02,1.27,113.95329
2023-03-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",0,25,0.61,25.84,66.38,3.7699,98.09,1.16,116.60370808
2023-03-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,0,6.48,25.27,69.36,5.8759,97.97,1.27,116.12357776
2023-03-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",50,25,0.0,24.65,75.64,4.5497,97.96,1.08,78.3476064
2023-04-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,29.9,23.79,84.64,1.4542,97.89,1.39,63.39787775999997
2023-04-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,23.13,81.87,6.0799,97.79,1.64,88.09352495999994
2023-04-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,23.93,79.08,5.6016,97.88,1.42,88.25177312000001
2023-04-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,24.35,78.74,5.7677,97.94,1.58,99.93263000000002
2023-04-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,7.57,25.58,77.03,5.2241,97.92,1.28,87.83139967999999
2023-04-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,25.37,72.09,6.6391,98.08,1.29,107.47884228
2023-04-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,25.97,57.85,7.3639,98.23,1.5,189.11862
2023-04-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,26.63,56.29,7.2209,98.3,1.55,203.1024489
2023-04-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,27.1,57.58,7.1002,98.15,1.45,184.6807725
